,S1,S2,S3,C1,C2,C3,genes,ave_S,ave_C,logFC,FC,Acc,PValue,FDR,candidate,log10p,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names_x,Gene names_x,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides PS-TMT,Razor + unique peptides PS-TMT,Unique peptides PS-TMT,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,david_input,yourlist,Entry,Entry name,Protein names_y,Gene names_y,Organism,Length,Transmembrane,Transit peptide,Signal peptide
120,44883.58825957284,43756.87910434436,49292.65148356379,20750.009172875303,23915.870490689755,20454.762385118494,5223_LRRC8C,45977.7062824937,21706.880682894498,-1.08278207223418,-2.11811669093133,5223_LRRC8C,1.08820413479561e-06,1.76397604632485e-05,high,5.963289628259644,Q8TDW0;M0R3C1;M0QZ48,Q8TDW0,8;1;1,7;1;1,6;0;0,Volume-regulated anion channel subunit LRRC8C,LRRC8C,sp|Q8TDW0|LRC8C_HUMAN Volume-regulated anion channel subunit LRRC8C OS=Homo sapiens OX=9606 GN=LRRC8C PE=1 SV=2,3,8,7,6,8,7,6,9.8,8.3,7.1,92.448,803,803;73;187,0.0,12.764000000000001,LRC8C_HUMAN,LRC8C_HUMAN,Q8TDW0,LRC8C_HUMAN,Volume-regulated anion channel subunit LRRC8C (Factor for adipocyte differentiation 158) (Leucine-rich repeat-containing protein 8C),LRRC8C AD158 FAD158,Homo sapiens (Human),803,TRANSMEM 23 43 Helical. {ECO:0000255}.; TRANSMEM 126 146 Helical. {ECO:0000255}.; TRANSMEM 267 287 Helical. {ECO:0000255}.; TRANSMEM 321 341 Helical. {ECO:0000255}.,,
121,72814.1052140013,106228.43174953846,110803.48053727657,37686.42917954926,41162.58444000759,38890.56994508511,5270_SLC20A1,96615.33916693881,39246.5278548807,-1.2996872329675901,-2.4617550761225804,5270_SLC20A1,2.9066797020658e-05,0.000204460749885631,high,4.536602822130254,Q8WUM9;H7BZK4,Q8WUM9,5;1,5;1,5;1,Sodium-dependent phosphate transporter 1,SLC20A1,sp|Q8WUM9|S20A1_HUMAN Sodium-dependent phosphate transporter 1 OS=Homo sapiens OX=9606 GN=SLC20A1 PE=1 SV=1,2,5,5,5,5,5,5,8.2,8.2,8.2,73.699,679,679;213,0.0,17.255,S20A1_HUMAN,S20A1_HUMAN,Q8WUM9,S20A1_HUMAN,Sodium-dependent phosphate transporter 1 (Gibbon ape leukemia virus receptor 1) (GLVR-1) (Leukemia virus receptor 1 homolog) (Phosphate transporter 1) (PiT-1) (Solute carrier family 20 member 1),SLC20A1 GLVR1 PIT1,Homo sapiens (Human),679,TRANSMEM 21 41 Helical. {ECO:0000255}.; TRANSMEM 62 82 Helical. {ECO:0000255}.; TRANSMEM 100 120 Helical. {ECO:0000255}.; TRANSMEM 158 178 Helical. {ECO:0000255}.; TRANSMEM 203 223 Helical. {ECO:0000255}.; TRANSMEM 230 250 Helical. {ECO:0000255}.; TRANSMEM 511 531 Helical. {ECO:0000255}.; TRANSMEM 558 578 Helical. {ECO:0000255}.; TRANSMEM 600 620 Helical. {ECO:0000255}.; TRANSMEM 650 670 Helical. {ECO:0000255}.,,
122,723.9689447081042,736.0648887723587,1404.2223856783164,279.94039159570775,264.60853793634874,633.6954088135461,5341_EDEM1,954.752073052926,392.748112781868,-1.28152180422117,-2.43095266910473,5341_EDEM1,0.0134493600228759,0.0279957018878602,med,1.8712983807282035,Q92611,Q92611,2,2,2,ER degradation-enhancing alpha-mannosidase-like protein 1,EDEM1,sp|Q92611|EDEM1_HUMAN ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Homo sapiens OX=9606 GN=EDEM1 PE=1 SV=1,1,2,2,2,2,2,2,3.5,3.5,3.5,73.767,657,657,0.0,4.3545,EDEM1_HUMAN,EDEM1_HUMAN,Q92611,EDEM1_HUMAN,ER degradation-enhancing alpha-mannosidase-like protein 1,EDEM1 EDEM KIAA0212,Homo sapiens (Human),657,TRANSMEM 5 25 Helical; Signal-anchor for type II membrane protein. {ECO:0000255}.,,
123,16270.27719947082,15448.298902133041,14798.821834197346,3836.220181126366,5014.49338761334,5731.952695547535,5401_MT1L,15505.7993119337,4860.88875476241,-1.6735158752648003,-3.1899103423714603,5401_MT1L,3.5673315666025903e-06,4.07242879026573e-05,high,5.4476565231669065,Q93083,Q93083,2,2,1,Metallothionein-1L,MT1L,sp|Q93083|MT1L_HUMAN Metallothionein-1L OS=Homo sapiens OX=9606 GN=MT1L PE=2 SV=1,1,2,2,1,2,2,1,32.8,32.8,19.7,6.0623,61,61,0.008580500000000001,1.632,MT1L_HUMAN,MT1L_HUMAN,Q93083,MT1L_HUMAN,Metallothionein-1L (MT-1L) (Metallothionein-IL) (MT-IL),MT1L,Homo sapiens (Human),61,,,
124,910.5365479273199,526.0402297744786,993.1374846166124,0.0,0.0,0.0,5429_PNPLA2,809.9047541061369,0.0,-inf,-inf,5429_PNPLA2,,,,,Q96AD5,Q96AD5,2,2,2,Patatin-like phospholipase domain-containing protein 2,PNPLA2,sp|Q96AD5|PLPL2_HUMAN Patatin-like phospholipase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PNPLA2 PE=1 SV=1,1,2,2,2,2,2,2,3.8,3.8,3.8,55.315,504,504,0.0032164999999999997,2.2321,PLPL2_HUMAN,PLPL2_HUMAN,Q96AD5,PLPL2_HUMAN,Patatin-like phospholipase domain-containing protein 2 (EC 3.1.1.3) (Adipose triglyceride lipase) (Calcium-independent phospholipase A2) (Desnutrin) (IPLA2-zeta) (Pigment epithelium-derived factor) (TTS2.2) (Transport-secretion protein 2) (TTS2),PNPLA2 ATGL FP17548,Homo sapiens (Human),504,TRANSMEM 9 29 Helical; Signal-anchor for type II membrane protein. {ECO:0000255}.,,
125,1873.3044904762335,3096.9753955278643,3255.95194714502,780.5068635766772,829.3102754858005,1204.4244805208043,5478_OTUB2,2742.0772777163697,938.080539861094,-1.54748553275755,-2.9230723388872404,5478_OTUB2,0.000491660939151608,0.00191727152508981,high,3.308334293610918,Q96DC9,Q96DC9,1,1,1,Ubiquitin thioesterase OTUB2,OTUB2,sp|Q96DC9|OTUB2_HUMAN Ubiquitin thioesterase OTUB2 OS=Homo sapiens OX=9606 GN=OTUB2 PE=1 SV=2,1,1,1,1,1,1,1,5.6,5.6,5.6,27.213,234,234,0.0,3.8724,OTUB2_HUMAN,OTUB2_HUMAN,Q96DC9,OTUB2_HUMAN,Ubiquitin thioesterase OTUB2 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB2) (OTU domain-containing ubiquitin aldehyde-binding protein 2) (Otubain-2) (Ubiquitin-specific-processing protease OTUB2),OTUB2 C14orf137 OTB2 OTU2,Homo sapiens (Human),234,,,
126,127771.96733342245,131405.54865645885,129348.92863482413,56800.689645751394,59207.37349395131,59761.25855448356,5547_DOCK6,129508.81487490199,58589.7738980621,-1.14432950909281,-2.21043377126235,5547_DOCK6,4.0261412167438705e-09,5.17491857611333e-07,high,8.395110996318444,Q96HP0;K7ESB7;K7EP20;K7EP51,Q96HP0;K7ESB7,24;17;6;2,22;16;6;2,22;16;6;2,Dedicator of cytokinesis protein 6,DOCK6,sp|Q96HP0|DOCK6_HUMAN Dedicator of cytokinesis protein 6 OS=Homo sapiens OX=9606 GN=DOCK6 PE=1 SV=3;tr|K7ESB7|K7ESB7_HUMAN Dedicator of cytokinesis protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=DOCK6 PE=1 SV=1,4,24,22,22,24,22,22,13.0,12.0,12.0,229.56,2047,2047;1336;464;148,0.0,57.574,DOCK6_HUMAN,DOCK6_HUMAN,Q96HP0,DOCK6_HUMAN,Dedicator of cytokinesis protein 6,DOCK6 KIAA1395,Homo sapiens (Human),2047,,,
127,52965.98690080105,54081.39719594828,52761.2719784688,7412.762623555002,7587.7438135086095,9129.53169044806,5666_CYP2S1,53269.5520250727,8043.34604250389,-2.7274434540656203,-6.622809928054511,5666_CYP2S1,2.0336522797428e-09,4.2907905427578396e-07,high,8.69172330210086,Q96SQ9;M0R152,Q96SQ9;M0R152,3;2,3;2,3;2,Cytochrome P450 2S1,CYP2S1,sp|Q96SQ9|CP2S1_HUMAN Cytochrome P450 2S1 OS=Homo sapiens OX=9606 GN=CYP2S1 PE=1 SV=2;tr|M0R152|M0R152_HUMAN Cytochrome P450 2S1 (Fragment) OS=Homo sapiens OX=9606 GN=CYP2S1 PE=1 SV=1,2,3,3,3,3,3,3,6.5,6.5,6.5,55.816,504,504;175,0.0,6.0117,CP2S1_HUMAN,CP2S1_HUMAN,Q96SQ9,CP2S1_HUMAN,Cytochrome P450 2S1 (EC 1.14.14.1) (CYPIIS1),CYP2S1 UNQ891/PRO1906,Homo sapiens (Human),504,,,
128,191342.45303406383,186709.69866218852,174064.45561006214,38315.887176068274,46905.52158604628,46260.78263932593,5724_GDF15,184038.869102105,43827.3971338135,-2.0701055901102903,-4.19917405864187,5724_GDF15,1.02842905860697e-08,8.039971982223641e-07,high,7.987825660719992,Q99988;A0A0A0MTT8,Q99988,16;4,16;4,16;4,Growth/differentiation factor 15,GDF15,sp|Q99988|GDF15_HUMAN Growth/differentiation factor 15 OS=Homo sapiens OX=9606 GN=GDF15 PE=1 SV=3,2,16,16,16,16,16,16,52.6,52.6,52.6,34.14,308,308;113,0.0,74.797,GDF15_HUMAN,GDF15_HUMAN,Q99988,GDF15_HUMAN,Growth/differentiation factor 15 (GDF-15) (Macrophage inhibitory cytokine 1) (MIC-1) (NSAID-activated gene 1 protein) (NAG-1) (NSAID-regulated gene 1 protein) (NRG-1) (Placental TGF-beta) (Placental bone morphogenetic protein) (Prostate differentiation factor),GDF15 MIC1 PDF PLAB PTGFB,Homo sapiens (Human),308,,,SIGNAL 1 29 {ECO:0000255}.
129,41869.87634487577,41406.381473109606,43780.629939580496,11522.870715541316,13539.009655689903,15053.59336911596,5870_ANGPTL4,42352.2959191886,13371.8245801157,-1.6632438461931598,-3.16727875582272,5870_ANGPTL4,1.9573228434847898e-07,5.42081878087984e-06,high,6.708337535312779,Q9BY76;M0R2X8,Q9BY76;M0R2X8,4;2,4;2,4;2,Angiopoietin-related protein 4,ANGPTL4,sp|Q9BY76|ANGL4_HUMAN Angiopoietin-related protein 4 OS=Homo sapiens OX=9606 GN=ANGPTL4 PE=1 SV=2;tr|M0R2X8|M0R2X8_HUMAN Angiopoietin-related protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=ANGPTL4 PE=1 SV=1,2,4,4,4,4,4,4,12.6,12.6,12.6,45.214,406,406;129,0.0,15.717,ANGL4_HUMAN,ANGL4_HUMAN,Q9BY76,ANGL4_HUMAN,Angiopoietin-related protein 4 (Angiopoietin-like protein 4) (Hepatic fibrinogen/angiopoietin-related protein) (HFARP) [Cleaved into: ANGPTL4 N-terminal chain; ANGPTL4 C-terminal chain],ANGPTL4 ARP4 HFARP PGAR PP1158 PSEC0166 UNQ171/PRO197,Homo sapiens (Human),406,,,SIGNAL 1 25 {ECO:0000255}.
130,6115.104010412363,12962.889927472523,12893.837159281644,4841.458285935168,6615.354784023469,4425.748621320577,5903_NMES1,10657.2770323888,5294.1872304264,-1.00935774991948,-2.01301475911922,5903_NMES1,0.013536543555847002,0.028127056874374,med,1.868492214990234,Q9C002,Q9C002,1,1,1,Normal mucosa of esophagus-specific gene 1 protein,NMES1,sp|Q9C002|NMES1_HUMAN Normal mucosa of esophagus-specific gene 1 protein OS=Homo sapiens OX=9606 GN=NMES1 PE=1 SV=1,1,1,1,1,1,1,1,10.8,10.8,10.8,9.6172,83,83,0.0029084,2.289,NMES1_HUMAN,NMES1_HUMAN,Q9C002,NMES1_HUMAN,Normal mucosa of esophagus-specific gene 1 protein (Protein FOAP-11),NMES1 C15orf48,Homo sapiens (Human),83,,,
131,78526.03107732559,89538.37843995844,81367.71364544492,15640.662826548682,19450.607301997818,18961.342577468582,5984_SLC6A15,83144.041054243,18017.537568671698,-2.20621101551318,-4.61461732699873,5984_SLC6A15,1.71023297078509e-08,1.08115490178608e-06,high,7.76694472526002,Q9H2J7;F8VSG1;F8WJN6;F8VX16;Q9H1V8,Q9H2J7,10;3;2;1;1,10;3;2;1;1,10;3;2;1;1,Sodium-dependent neutral amino acid transporter B(0)AT2,SLC6A15,sp|Q9H2J7|S6A15_HUMAN Sodium-dependent neutral amino acid transporter B(0)AT2 OS=Homo sapiens OX=9606 GN=SLC6A15 PE=1 SV=1,5,10,10,10,10,10,10,13.7,13.7,13.7,81.835,730,730;96;316;71;727,0.0,38.553000000000004,S6A15_HUMAN,S6A15_HUMAN,Q9H2J7,S6A15_HUMAN,Sodium-dependent neutral amino acid transporter B(0)AT2 (Sodium- and chloride-dependent neurotransmitter transporter NTT73) (Sodium-coupled branched-chain amino-acid transporter 1) (Solute carrier family 6 member 15) (Transporter v7-3),SLC6A15 B0AT2 NTT73 SBAT1,Homo sapiens (Human),730,TRANSMEM 70 90 Helical; Name=1. {ECO:0000255}.; TRANSMEM 98 117 Helical; Name=2. {ECO:0000255}.; TRANSMEM 142 162 Helical; Name=3. {ECO:0000255}.; TRANSMEM 226 244 Helical; Name=4. {ECO:0000255}.; TRANSMEM 253 270 Helical; Name=5. {ECO:0000255}.; TRANSMEM 306 323 Helical; Name=6. {ECO:0000255}.; TRANSMEM 335 356 Helical; Name=7. {ECO:0000255}.; TRANSMEM 453 472 Helical; Name=8. {ECO:0000255}.; TRANSMEM 496 514 Helical; Name=9. {ECO:0000255}.; TRANSMEM 530 550 Helical; Name=10. {ECO:0000255}.; TRANSMEM 571 592 Helical; Name=11. {ECO:0000255}.; TRANSMEM 620 642 Helical; Name=12. {ECO:0000255}.,,
132,249657.77858345216,320395.4390385194,323249.154474458,92053.49526685254,109704.70416952991,108258.25630552643,6025_CDCP1,297767.457365477,103338.818580636,-1.52680379680906,-2.88146759809457,6025_CDCP1,1.01284181001167e-06,1.6817180711760597e-05,high,5.994458379322599,Q9H5V8,Q9H5V8,12,12,12,CUB domain-containing protein 1,CDCP1,sp|Q9H5V8|CDCP1_HUMAN CUB domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CDCP1 PE=1 SV=3,1,12,12,12,12,12,12,14.0,14.0,14.0,92.931,836,836,0.0,33.827,CDCP1_HUMAN,CDCP1_HUMAN,Q9H5V8,CDCP1_HUMAN,CUB domain-containing protein 1 (Membrane glycoprotein gp140) (Subtractive immunization M plus HEp3-associated 135 kDa protein) (SIMA135) (Transmembrane and associated with src kinases) (CD antigen CD318),CDCP1 TRASK UNQ2486/PRO5773,Homo sapiens (Human),836,TRANSMEM 668 688 Helical. {ECO:0000255}.,,"SIGNAL 1 29 {ECO:0000269|PubMed:12660814, ECO:0000269|PubMed:16007225}."
133,831.7091456585246,1161.567665298146,848.832549451508,657.604663453666,749.6629453865961,0.0,6070_QTRTD1,947.369786802726,469.08920294675397,-1.01406536808891,-2.01959410033631,6070_QTRTD1,0.320753097552612,0.40149394618665,no,0.4938291408968806,Q9H974,Q9H974,1,1,1,Queuine tRNA-ribosyltransferase subunit QTRTD1,QTRTD1,sp|Q9H974|QTRT2_HUMAN Queuine tRNA-ribosyltransferase accessory subunit 2 OS=Homo sapiens OX=9606 GN=QTRT2 PE=1 SV=1,1,1,1,1,1,1,1,5.1,5.1,5.1,46.711999999999996,415,415,0.0005176,3.0155,QTRT2_HUMAN,QTRT2_HUMAN,Q9H974,QTRT2_HUMAN,Queuine tRNA-ribosyltransferase accessory subunit 2 (Queuine tRNA-ribosyltransferase domain-containing protein 1),QTRT2 QTRTD1,Homo sapiens (Human),415,,,
134,2098.5794560998397,3051.941609060392,2740.8788124433668,1144.7083130676149,1143.87624204938,953.7335120230314,6106_PARVB,2630.46662586787,1080.7726890466802,-1.2832556223843998,-2.43387592277904,6106_PARVB,0.000152246581028733,0.00075101827830148,high,3.817452451450603,Q9HBI1,Q9HBI1,5,2,2,Beta-parvin,PARVB,sp|Q9HBI1|PARVB_HUMAN Beta-parvin OS=Homo sapiens OX=9606 GN=PARVB PE=1 SV=1,1,5,2,2,5,2,2,12.1,4.4,4.4,41.714,364,364,0.00018202,3.6273,PARVB_HUMAN,PARVB_HUMAN,Q9HBI1,PARVB_HUMAN,Beta-parvin (Affixin),PARVB CGI-56,Homo sapiens (Human),364,,,
135,197803.09795119567,166016.9588043498,174686.1562736738,70861.39184893042,76120.53539245739,79813.79581447486,6132_GOPC,179502.07100974,75598.5743519542,-1.24756955599621,-2.37441079475991,6132_GOPC,2.0778841611688198e-07,5.62851428920115e-06,high,6.682378667350279,Q9HD26;F5H1Y4;A0A0J9YVX5,Q9HD26;F5H1Y4,14;12;3,14;12;3,14;12;3,Golgi-associated PDZ and coiled-coil motif-containing protein,GOPC,sp|Q9HD26|GOPC_HUMAN Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens OX=9606 GN=GOPC PE=1 SV=1;tr|F5H1Y4|F5H1Y4_HUMAN Golgi-associated PDZ and coiled-coil motif containing protein transcript variant 3 OS=Homo sapiens OX=9606 G,3,14,14,14,14,14,14,32.3,32.3,32.3,50.519,462,462;407;310,0.0,43.169,GOPC_HUMAN,GOPC_HUMAN,Q9HD26,GOPC_HUMAN,Golgi-associated PDZ and coiled-coil motif-containing protein (CFTR-associated ligand) (Fused in glioblastoma) (PDZ protein interacting specifically with TC10) (PIST),GOPC CAL FIG,Homo sapiens (Human),462,,,
136,24654.988817142083,25590.401656147198,24863.334463985964,11310.24443578071,11353.961051643351,8993.30361887213,6350_FLRT3,25036.241645758397,10552.503035432099,-1.2464327618335,-2.37254057750037,6350_FLRT3,2.0149202945684897e-06,2.6506664346524102e-05,high,5.695742128834897,Q9NZU0,Q9NZU0,4,4,4,Leucine-rich repeat transmembrane protein FLRT3,FLRT3,sp|Q9NZU0|FLRT3_HUMAN Leucine-rich repeat transmembrane protein FLRT3 OS=Homo sapiens OX=9606 GN=FLRT3 PE=1 SV=1,1,4,4,4,4,4,4,7.7,7.7,7.7,73.003,649,649,0.0,12.342,FLRT3_HUMAN,FLRT3_HUMAN,Q9NZU0,FLRT3_HUMAN,Leucine-rich repeat transmembrane protein FLRT3 (Fibronectin-like domain-containing leucine-rich transmembrane protein 3),FLRT3 KIAA1469 UNQ856/PRO1865,Homo sapiens (Human),649,TRANSMEM 529 549 Helical. {ECO:0000255}.,,SIGNAL 1 28 {ECO:0000255}.
137,49498.33462895273,64354.61097385508,64749.53760509347,27857.200464675338,30561.471096269885,29908.520800517024,6424_CTSZ,59534.1610693004,29442.397453820697,-1.01582258049641,-2.02205547841943,6424_CTSZ,1.53875237729763e-05,0.000127904908239437,high,4.8128312630962435,Q9UBR2,Q9UBR2,4,4,4,Cathepsin Z,CTSZ,sp|Q9UBR2|CATZ_HUMAN Cathepsin Z OS=Homo sapiens OX=9606 GN=CTSZ PE=1 SV=1,1,4,4,4,4,4,4,13.2,13.2,13.2,33.868,303,303,0.0,14.988,CATZ_HUMAN,CATZ_HUMAN,Q9UBR2,CATZ_HUMAN,Cathepsin Z (EC 3.4.18.1) (Cathepsin P) (Cathepsin X),CTSZ,Homo sapiens (Human),303,,,SIGNAL 1 23 {ECO:0000255}.
138,36166.42654631156,39396.01244008909,36405.85244500228,10505.527649260994,10862.113112310752,11802.518270155928,6490_TAGLN3,37322.7638104676,11056.7196772426,-1.75513239571543,-3.37557294568,6490_TAGLN3,1.2141175254183302e-08,9.03420462287179e-07,high,7.915739271934368,Q9UI15;C9J5W6;H7C5N2;C9JCX3,Q9UI15;C9J5W6,8;4;2;2,6;2;2;2,6;2;2;2,Transgelin-3,TAGLN3,sp|Q9UI15|TAGL3_HUMAN Transgelin-3 OS=Homo sapiens OX=9606 GN=TAGLN3 PE=1 SV=2;tr|C9J5W6|C9J5W6_HUMAN Transgelin OS=Homo sapiens OX=9606 GN=TAGLN3 PE=1 SV=1,4,8,6,6,8,6,6,44.2,33.7,33.7,22.471999999999998,199,199;115;78;163,0.0,13.263,TAGL3_HUMAN,TAGL3_HUMAN,Q9UI15,TAGL3_HUMAN,Transgelin-3 (Neuronal protein 22) (NP22) (Neuronal protein NP25),TAGLN3 NP25,Homo sapiens (Human),199,,,
139,300.024438957827,602.7496795505069,425.7007317571781,0.0,339.638904620362,271.2817632244795,6666_DDX52,442.824950088504,203.64022261494702,-1.12071396234655,-2.1745456000891297,6666_DDX52,0.312324890513417,0.392935124019325,no,0.5053934035960035,Q9Y2R4,Q9Y2R4,1,1,1,Probable ATP-dependent RNA helicase DDX52,DDX52,sp|Q9Y2R4|DDX52_HUMAN Probable ATP-dependent RNA helicase DDX52 OS=Homo sapiens OX=9606 GN=DDX52 PE=1 SV=3,1,1,1,1,1,1,1,2.5,2.5,2.5,67.497,599,599,0.0,6.6309,DDX52_HUMAN,DDX52_HUMAN,Q9Y2R4,DDX52_HUMAN,Probable ATP-dependent RNA helicase DDX52 (EC 3.6.4.13) (ATP-dependent RNA helicase ROK1-like) (DEAD box protein 52),DDX52 ROK1 HUSSY-19,Homo sapiens (Human),599,,,
140,11283.525765620509,11759.138715356743,13157.76668628659,2260.7857607417227,1792.512490012142,2418.831190424328,6724_CHST2,12066.810389087901,2157.37648039273,-2.4836945139555002,-5.5932798464973,6724_CHST2,1.28034021969943e-07,4.1399901554260204e-06,high,6.892674611676262,Q9Y4C5,Q9Y4C5,1,1,1,Carbohydrate sulfotransferase 2,CHST2,sp|Q9Y4C5|CHST2_HUMAN Carbohydrate sulfotransferase 2 OS=Homo sapiens OX=9606 GN=CHST2 PE=1 SV=2,1,1,1,1,1,1,1,1.7,1.7,1.7,57.856,530,530,0.0014977999999999999,2.5906,CHST2_HUMAN,CHST2_HUMAN,Q9Y4C5,CHST2_HUMAN,Carbohydrate sulfotransferase 2 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 2) (GST-2) (N-acetylglucosamine 6-O-sulfotransferase 1) (GlcNAc6ST-1) (Gn6ST-1),CHST2 GN6ST,Homo sapiens (Human),530,TRANSMEM 55 75 Helical; Signal-anchor for type II membrane protein. {ECO:0000255}.,,
